reference_id,name_or_id,original_smiles,canonical_smiles,parent_smiles,IC50_IKr,IC50_INa,IC50_ICaL,ic50_source,risk_label,risk_label_source,assay_context,reference,record_version
mol_4ea5e1395e684f6f,,CC(C)OC(=O)N1CCC(CC1)Oc1ncnc2n(ncc12)-c1ccc(cc1F)S(C)(=O)=O,CC(C)OC(=O)N1CCC(Oc2ncnc3c2cnn3-c2ccc(S(C)(=O)=O)cc2F)CC1,CC(C)OC(=O)N1CCC(Oc2ncnc3c2cnn3-c2ccc(S(C)(=O)=O)cc2F)CC1,3000.0,,,IKr,,,,,
mol_4eac6bd6bf67bc96,,COc1ccc(N2CCN(Cc3nc4c5cccc(OC)c5nc(N)n4n3)[C@H](C)C2)cc1,COc1ccc(N2CCN(Cc3nc4c5cccc(OC)c5nc(N)n4n3)[C@H](C)C2)cc1,COc1ccc(N2CCN(Cc3nc4c5cccc(OC)c5nc(N)n4n3)[C@H](C)C2)cc1,20750.0,,,IKr,,,,,
mol_4ec1bf995f7280aa,,Cc1ccc(C(=O)NC2CC2)cc1-c1cc2cnn(-c3c(F)cccc3F)c2n(C)c1=O,Cc1ccc(C(=O)NC2CC2)cc1-c1cc2cnn(-c3c(F)cccc3F)c2n(C)c1=O,Cc1ccc(C(=O)NC2CC2)cc1-c1cc2cnn(-c3c(F)cccc3F)c2n(C)c1=O,36000.0,,,IKr,,,,,
mol_4ed19c38a9683195,,Fc1ccc([C@H]2c3ccccc3CCN2C2=N[C@@H](C3(F)CNC3)CO2)cc1,Fc1ccc([C@H]2c3ccccc3CCN2C2=N[C@@H](C3(F)CNC3)CO2)cc1,Fc1ccc([C@H]2c3ccccc3CCN2C2=N[C@@H](C3(F)CNC3)CO2)cc1,10000.0,,,IKr,,,,,
mol_4ed70b216311fd8c,,CCOc1cc(CN2CCC(COc3ccc(C(=O)O)cc3)CC2)cc(OCC)c1-c1ccc(F)cc1,CCOc1cc(CN2CCC(COc3ccc(C(=O)O)cc3)CC2)cc(OCC)c1-c1ccc(F)cc1,CCOc1cc(CN2CCC(COc3ccc(C(=O)O)cc3)CC2)cc(OCC)c1-c1ccc(F)cc1,5800.0,,,IKr,,,,,
mol_4edae804bb7e9543,,O[C@H](CN1C[C@H]2C[C@@H](C[C@@]2(O)C1)Oc1ccccc1)c1cc(F)c2NC(=O)CCc2c1,O=C1CCc2cc([C@H](O)CN3C[C@H]4C[C@H](Oc5ccccc5)C[C@@]4(O)C3)cc(F)c2N1,O=C1CCc2cc([C@H](O)CN3C[C@H]4C[C@H](Oc5ccccc5)C[C@@]4(O)C3)cc(F)c2N1,3900.0,,,IKr,,,,,
mol_4edd08837fbaa0e0,,FC(F)(F)c1ccccc1-c1noc(n1)C1CCN(CC1)C(=O)NC1CC1c1ccccc1,O=C(NC1CC1c1ccccc1)N1CCC(c2nc(-c3ccccc3C(F)(F)F)no2)CC1,O=C(NC1CC1c1ccccc1)N1CCC(c2nc(-c3ccccc3C(F)(F)F)no2)CC1,6000.0,,2000.0,"IKr,ICaL",,,,,
mol_4ede1aa0c78e9791,,CC(C)OC[C@H](Oc1ncnc2c1cnn2-c1ncccc1Cl)C(=O)Nc1ccc(C#N)cn1,CC(C)OC[C@H](Oc1ncnc2c1cnn2-c1ncccc1Cl)C(=O)Nc1ccc(C#N)cn1,CC(C)OC[C@H](Oc1ncnc2c1cnn2-c1ncccc1Cl)C(=O)Nc1ccc(C#N)cn1,50118.72,,,IKr,,,,,
mol_4ee1628398b6b9be,,CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1.[Cl-],CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1.[Cl-],CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1.[Cl-],108.5,,,IKr,,,,,
mol_4ee3ef8100313b16,,FC(F)(F)c1cc(ccn1)C(=O)NCCCNc1nc2ccccc2[nH]1,O=C(NCCCNc1nc2ccccc2[nH]1)c1ccnc(C(F)(F)F)c1,O=C(NCCCNc1nc2ccccc2[nH]1)c1ccnc(C(F)(F)F)c1,22390.0,,,IKr,,,,,
mol_4ee84939108b698f,,CC(C)(CCO)n1nc(-c2ccc3cc(OC4CC4)ccc3c2)c(C(N)=O)c1N,CC(C)(CCO)n1nc(-c2ccc3cc(OC4CC4)ccc3c2)c(C(N)=O)c1N,CC(C)(CCO)n1nc(-c2ccc3cc(OC4CC4)ccc3c2)c(C(N)=O)c1N,4500.0,,,IKr,,,,,
mol_4ee87abd5b8b4ff5,,CCc1nnc([C@H]2[C@@H]3CN(C(=O)c4ccc(C[C@@H]5CC[C@H]([C@H](O)c6ccccc6)N5)cc4)C[C@@H]32)o1,CCc1nnc([C@H]2[C@@H]3CN(C(=O)c4ccc(C[C@@H]5CC[C@H]([C@H](O)c6ccccc6)N5)cc4)C[C@@H]32)o1,CCc1nnc([C@H]2[C@@H]3CN(C(=O)c4ccc(C[C@@H]5CC[C@H]([C@H](O)c6ccccc6)N5)cc4)C[C@@H]32)o1,36000.0,,,IKr,,,,,
mol_4eeb09433ffeaf2a,,COc1ncc-2cc1NS(=O)(=O)c1cccc(c1)C(=O)NCc1cncc(c1)-c1ncnc3sc-2cc13,COc1ncc2cc1NS(=O)(=O)c1cccc(c1)C(=O)NCc1cncc(c1)-c1ncnc3sc-2cc13,COc1ncc2cc1NS(=O)(=O)c1cccc(c1)C(=O)NCc1cncc(c1)-c1ncnc3sc-2cc13,30000.0,,,IKr,,,,,
mol_4ef3d541421f1346,,Fc1cc(OCC2CCCCC2)c(cc1C(=O)NS(=O)(=O)N1CCC1)C1CC1,O=C(NS(=O)(=O)N1CCC1)c1cc(C2CC2)c(OCC2CCCCC2)cc1F,O=C(NS(=O)(=O)N1CCC1)c1cc(C2CC2)c(OCC2CCCCC2)cc1F,,40.0,,INa,,,,,
mol_4ef71bb93206d6f4,,CCCCc1nc(C(C)C)c(CC(=S)N2CCCC2)c(=O)n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,CCCCc1nc(C(C)C)c(CC(=S)N2CCCC2)c(=O)n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,CCCCc1nc(C(C)C)c(CC(=S)N2CCCC2)c(=O)n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,7000.0,,,IKr,,,,,
mol_4ef727112c0d8568,,Fc1ccc2nc(cc(C(=O)NCCN3CCCC3)c2c1)-c1ccc(CN2CCOCC2)cc1,O=C(NCCN1CCCC1)c1cc(-c2ccc(CN3CCOCC3)cc2)nc2ccc(F)cc12,O=C(NCCN1CCCC1)c1cc(-c2ccc(CN3CCOCC3)cc2)nc2ccc(F)cc12,16000.0,,,IKr,,,,,
mol_4ef9f3d5f2eaaea9,,CC[C@@H](NC(=O)c1ccc(Cl)cc1)[C@@H]1[C@H]2C[C@@H](C[C@@H]12)n1cnc2ccc(F)cc12,CC[C@@H](NC(=O)c1ccc(Cl)cc1)[C@H]1[C@@H]2C[C@@H](n3cnc4ccc(F)cc43)C[C@@H]21,CC[C@@H](NC(=O)c1ccc(Cl)cc1)[C@H]1[C@@H]2C[C@@H](n3cnc4ccc(F)cc43)C[C@@H]21,9900.0,,,IKr,,,,,
mol_4efb587d902a8baa,,CC(C[C@H](NC(=O)C1CCC1)c1ccccc1)N1CCC(CC1)c1[nH]ncc1-c1ccncc1,CC(C[C@H](NC(=O)C1CCC1)c1ccccc1)N1CCC(c2[nH]ncc2-c2ccncc2)CC1,CC(C[C@H](NC(=O)C1CCC1)c1ccccc1)N1CCC(c2[nH]ncc2-c2ccncc2)CC1,117.0,,,IKr,,,,,
mol_4efee892b9a0827a,,Cn1cc(Nc2nc(N)nc(-c3cccc(-n4ccc5cc(C6CC6)cc(F)c5c4=O)c3CO)n2)cc1C#N,Cn1cc(Nc2nc(N)nc(-c3cccc(-n4ccc5cc(C6CC6)cc(F)c5c4=O)c3CO)n2)cc1C#N,Cn1cc(Nc2nc(N)nc(-c3cccc(-n4ccc5cc(C6CC6)cc(F)c5c4=O)c3CO)n2)cc1C#N,2600.0,,,IKr,,,,,
mol_4f18bd63aca6691b,,C[C@]12CCC3C(CC=C4C[C@H](CC[C@]34C)NC(=O)c3ccnnc3)C1CC=C2n1cnc(Cl)c1,C[C@]12CC[C@H](NC(=O)c3ccnnc3)CC1=CCC1C2CC[C@]2(C)C(n3cnc(Cl)c3)=CCC12,C[C@]12CC[C@H](NC(=O)c3ccnnc3)CC1=CCC1C2CC[C@]2(C)C(n3cnc(Cl)c3)=CCC12,24560.0,,,IKr,,,,,
mol_4f1be9cac7391aa0,,O=c1cc(OCc2ccccc2)ccn1-c1ccc2c(cnn2CCN2CC3CC2CO3)c1,O=c1cc(OCc2ccccc2)ccn1-c1ccc2c(cnn2CCN2CC3CC2CO3)c1,O=c1cc(OCc2ccccc2)ccn1-c1ccc2c(cnn2CCN2CC3CC2CO3)c1,16000.0,,,IKr,,,,,
mol_4f1dae81e5770a59,,CC(C)C(=O)N(Cc1ccc(Cl)cc1Cl)[C@H]1CCNC1,CC(C)C(=O)N(Cc1ccc(Cl)cc1Cl)[C@H]1CCNC1,CC(C)C(=O)N(Cc1ccc(Cl)cc1Cl)[C@H]1CCNC1,40200.0,,,IKr,,,,,
mol_4f23799154149b81,,CC#CCn1c(nc2n(C)c(=O)n(CCCN3CCN(CC3)c3nc(no3)-c3ccccc3)c(=O)c12)N1CCC[C@@H](N)C1,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CCCN1CCN(c3nc(-c4ccccc4)no3)CC1)c(=O)n2C,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CCCN1CCN(c3nc(-c4ccccc4)no3)CC1)c(=O)n2C,4900.0,,,IKr,,,,,
mol_4f250b328b621931,,CC1(C)Oc2ccc(NC(=O)c3ccc(Cl)cn3)cc2[C@]2(COC(N)=N2)C11COC1,CC1(C)Oc2ccc(NC(=O)c3ccc(Cl)cn3)cc2[C@]2(COC(N)=N2)C12COC2,CC1(C)Oc2ccc(NC(=O)c3ccc(Cl)cn3)cc2[C@]2(COC(N)=N2)C12COC2,10000.0,,,IKr,,,,,
mol_4f2e8c0b676e84bd,,COc1cc(-c2cncc(-c3ccc(N4CCNCC4)cc3)c2Cl)cc(OC)c1OC,COc1cc(-c2cncc(-c3ccc(N4CCNCC4)cc3)c2Cl)cc(OC)c1OC,COc1cc(-c2cncc(-c3ccc(N4CCNCC4)cc3)c2Cl)cc(OC)c1OC,2700.0,,,IKr,,,,,
mol_4f32f3614023fe4c,,Cc1cc(cnc1NC(=O)c1cc(ccc1Cl)C(=O)N1CC(F)C1)C#Cc1ccccc1,Cc1cc(C#Cc2ccccc2)cnc1NC(=O)c1cc(C(=O)N2CC(F)C2)ccc1Cl,Cc1cc(C#Cc2ccccc2)cnc1NC(=O)c1cc(C(=O)N2CC(F)C2)ccc1Cl,390.0,,,IKr,,,,,
mol_4f343144cc1acddd,,CCOc1nn(C2CCN(C(C)=O)CC2)cc1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1,CCOc1nn(C2CCN(C(C)=O)CC2)cc1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1,CCOc1nn(C2CCN(C(C)=O)CC2)cc1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1,6400.0,,,IKr,,,,,
mol_4f3669c2aa2c4d76,,Fc1cc(CN2[C@H]3CC[C@@H]2CC(C3)Oc2cc(Cl)cc(Cl)c2)c(cc1C(=O)NS(=O)(=O)C1CC1)C1CC1,O=C(NS(=O)(=O)C1CC1)c1cc(C2CC2)c(CN2[C@@H]3CC[C@H]2CC(Oc2cc(Cl)cc(Cl)c2)C3)cc1F,O=C(NS(=O)(=O)C1CC1)c1cc(C2CC2)c(CN2[C@@H]3CC[C@H]2CC(Oc2cc(Cl)cc(Cl)c2)C3)cc1F,,3.1,,INa,,,,,
mol_4f394f135d495c81,,CCS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2(C)CN(C2)[C@H](C)c2cc(Cl)cc(Cl)c2)cc1F,CCS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2(C)CN([C@H](C)c3cc(Cl)cc(Cl)c3)C2)cc1F,CCS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2(C)CN([C@H](C)c3cc(Cl)cc(Cl)c3)C2)cc1F,,3.5,,INa,,,,,
mol_4f3de875dd605f0f,,COc1ccc([C@H]2CN(CCc3ccc(OC)c(OC)c3)C[C@@H]2CC(=O)NCc2cccc(Cl)c2)cc1,COc1ccc([C@H]2CN(CCc3ccc(OC)c(OC)c3)C[C@@H]2CC(=O)NCc2cccc(Cl)c2)cc1,COc1ccc([C@H]2CN(CCc3ccc(OC)c(OC)c3)C[C@@H]2CC(=O)NCc2cccc(Cl)c2)cc1,34.0,,,IKr,,,,,
mol_4f4108372e53e98c,,CCn1cnc2c(NCc3ccc(-c4ccoc4)nc3)nc(N3CCOC[C@H]3CCO)nc21,CCn1cnc2c(NCc3ccc(-c4ccoc4)nc3)nc(N3CCOC[C@H]3CCO)nc21,CCn1cnc2c(NCc3ccc(-c4ccoc4)nc3)nc(N3CCOC[C@H]3CCO)nc21,37900.0,,,IKr,,,,,
mol_4f537215c7d3537f,,COc1cc(Nc2ncc(F)c(Nc3ccc4OC(C)(C)C(=O)N(COP(O)(O)=O)c4n3)n2)cc(OC)c1OC,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)N(COP(=O)(O)O)C(=O)C(C)(C)O4)n2)cc(OC)c1OC,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)N(COP(=O)(O)O)C(=O)C(C)(C)O4)n2)cc(OC)c1OC,1000.0,,,IKr,,,,,
mol_4f5a7eb9f0971407,,Nc1ccc(-c2ccsc2)cc1N,Nc1ccc(-c2ccsc2)cc1N,Nc1ccc(-c2ccsc2)cc1N,1500.0,,,IKr,,,,,
mol_4f5e7434568993c3,,Cc1cccc(Nc2nc(N[C@@H]3CCNC3)ncc2C(N)=O)c1,Cc1cccc(Nc2nc(N[C@@H]3CCNC3)ncc2C(N)=O)c1,Cc1cccc(Nc2nc(N[C@@H]3CCNC3)ncc2C(N)=O)c1,501.095,,,IKr,,,,,
mol_4f629e281674811b,,Cc1cc(-c2ccc3CCN(CCSc4nnc(-c5cccc6nc(C)ccc56)n4C)CCc3c2)n(C)n1,Cc1ccc2c(-c3nnc(SCCN4CCc5ccc(-c6cc(C)nn6C)cc5CC4)n3C)cccc2n1,Cc1ccc2c(-c3nnc(SCCN4CCc5ccc(-c6cc(C)nn6C)cc5CC4)n3C)cccc2n1,1995.26,,,IKr,,,,,
mol_4f63995e301e42c6,,CCCNc1cc(N2CCOCC2)cc(CCc2nc(C)c(CC)o2)n1,CCCNc1cc(N2CCOCC2)cc(CCc2nc(C)c(CC)o2)n1,CCCNc1cc(N2CCOCC2)cc(CCc2nc(C)c(CC)o2)n1,480.0,,,IKr,,,,,
mol_4f65aedfac30d65c,,Cc1cc(Cn2cc(-c3ccc(Cl)c(Cl)c3)cn2)n(C)n1,Cc1cc(Cn2cc(-c3ccc(Cl)c(Cl)c3)cn2)n(C)n1,Cc1cc(Cn2cc(-c3ccc(Cl)c(Cl)c3)cn2)n(C)n1,1100.0,,,IKr,,,,,
mol_4f687e2b96b79b27,,CCOC(=O)[C@@H]1[C@@H]2CN(C(=O)c3ccc(C[C@@H]4CC[C@H]([C@H](O)c5ccccc5)N4)cc3)C[C@@H]21,CCOC(=O)[C@@H]1[C@@H]2CN(C(=O)c3ccc(C[C@@H]4CC[C@H]([C@H](O)c5ccccc5)N4)cc3)C[C@@H]21,CCOC(=O)[C@@H]1[C@@H]2CN(C(=O)c3ccc(C[C@@H]4CC[C@H]([C@H](O)c5ccccc5)N4)cc3)C[C@@H]21,12000.0,,,IKr,,,,,
mol_4f6a913ac630b59d,,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2nccc(OCCNCCCF)c2F)N1CC(F)(F)CO,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2nccc(OCCNCCCF)c2F)N1CC(F)(F)CO,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2nccc(OCCNCCCF)c2F)N1CC(F)(F)CO,18000.0,,,IKr,,,,,
mol_4f6c9a4913bc1fa8,,CN1CC(=O)N2C(Cc3c([nH]c4ccccc34)C2c2ccc3c(c2)OCO3)C1=O,CN1CC(=O)N2C(Cc3c([nH]c4ccccc34)C2c2ccc3c(c2)OCO3)C1=O,CN1CC(=O)N2C(Cc3c([nH]c4ccccc34)C2c2ccc3c(c2)OCO3)C1=O,100000.0,,,IKr,,,,,
mol_4f71beb5d94f9d0d,,CCCN1CCN(CC1)C1(CN(C(=O)CC)c2cccc(n2)C(F)(F)F)CCOCC1,CCCN1CCN(C2(CN(C(=O)CC)c3cccc(C(F)(F)F)n3)CCOCC2)CC1,CCCN1CCN(C2(CN(C(=O)CC)c3cccc(C(F)(F)F)n3)CCOCC2)CC1,10000.0,,,IKr,,,,,
mol_4f81370b26320859,,CN1CCN(CCOc2cccc(CC(=O)Nc3nc(cs3)-c3c[nH]c4ncccc34)c2)CC1,CN1CCN(CCOc2cccc(CC(=O)Nc3nc(-c4c[nH]c5ncccc45)cs3)c2)CC1,CN1CCN(CCOc2cccc(CC(=O)Nc3nc(-c4c[nH]c5ncccc45)cs3)c2)CC1,30000.0,,,IKr,,,,,
mol_4f9b4c80167a1720,,COc1cccc(C=C2SC(O)=NC2=O)c1N1CCC[C@@H](N)C1,COc1cccc(C=C2SC(O)=NC2=O)c1N1CCC[C@@H](N)C1,COc1cccc(C=C2SC(O)=NC2=O)c1N1CCC[C@@H](N)C1,30000.0,,,IKr,,,,,
mol_4fa179441cab3da3,,CCC(=O)N(CC1(CCOCC1)N1CCN(CCOCC(F)(F)F)CC1)c1cccc(n1)C(F)(F)F,CCC(=O)N(CC1(N2CCN(CCOCC(F)(F)F)CC2)CCOCC1)c1cccc(C(F)(F)F)n1,CCC(=O)N(CC1(N2CCN(CCOCC(F)(F)F)CC2)CCOCC1)c1cccc(C(F)(F)F)n1,8700.0,,,IKr,,,,,
mol_4fa6cebc623d2090,,Clc1cc(Cl)cc(c1)C(=O)NCC1CCN(Cc2ccc(Br)nc2)CC1,O=C(NCC1CCN(Cc2ccc(Br)nc2)CC1)c1cc(Cl)cc(Cl)c1,O=C(NCC1CCN(Cc2ccc(Br)nc2)CC1)c1cc(Cl)cc(Cl)c1,655.0,,,IKr,,,,,
mol_4fb5a694f537eaa6,,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,2501.48625,,,IKr,,,,,
mol_4fb6c96cdece290b,,C(Oc1ccccc1)C#Cc1cc(cs1)-c1[nH]nc-2c1Cc1cc(Cn3ccnc3)ccc-21,C(#Cc1cc(-c2[nH]nc3c2Cc2cc(Cn4ccnc4)ccc2-3)cs1)COc1ccccc1,C(#Cc1cc(-c2[nH]nc3c2Cc2cc(Cn4ccnc4)ccc2-3)cs1)COc1ccccc1,1430.0,,,IKr,,,,,
mol_4fbac52a91b37af3,,Fc1cc(F)c(F)c(-c2ccc(N[C@H]3C[C@@H]4CN(CC5CCOCC5)C[C@@H]4C3)nn2)c1,Fc1cc(F)c(F)c(-c2ccc(N[C@H]3C[C@@H]4CN(CC5CCOCC5)C[C@@H]4C3)nn2)c1,Fc1cc(F)c(F)c(-c2ccc(N[C@H]3C[C@@H]4CN(CC5CCOCC5)C[C@@H]4C3)nn2)c1,431.0,,,IKr,,,,,
mol_4fc02f8a0352cde9,,Cc1c(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc(-c2ccccn2)n1C.Cl.Cl.Cl.Cl,Cc1c(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc(-c2ccccn2)n1C.Cl.Cl.Cl.Cl,Cc1c(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc(-c2ccccn2)n1C.Cl.Cl.Cl.Cl,1700.0,,,IKr,,,,,
mol_4fc1e8182f477d0f,,N#Cc1cc(Nc2nc(N)nc(-c3cccc(-n4ccc5cc(C6CC6)cc(F)c5c4=O)c3CO)n2)cn1C1CC1,N#Cc1cc(Nc2nc(N)nc(-c3cccc(-n4ccc5cc(C6CC6)cc(F)c5c4=O)c3CO)n2)cn1C1CC1,N#Cc1cc(Nc2nc(N)nc(-c3cccc(-n4ccc5cc(C6CC6)cc(F)c5c4=O)c3CO)n2)cn1C1CC1,30000.0,,,IKr,,,,,
mol_4fc40f84a802048a,,O=C(N1CCc2ncc(C(F)(F)F)cc2C1)[C@@]12CCC[C@@H]1C[C@@H](NC1CCCC1)C2,O=C(N1CCc2ncc(C(F)(F)F)cc2C1)[C@@]12CCC[C@@H]1C[C@@H](NC1CCCC1)C2,O=C(N1CCc2ncc(C(F)(F)F)cc2C1)[C@@]12CCC[C@@H]1C[C@@H](NC1CCCC1)C2,33500.0,,,IKr,,,,,
mol_4fc46a43eeed8885,,CCS(=O)(=O)c1ccc(O[C@@H](C)C(F)(F)F)c(c1)C(=O)N1Cc2cn(nc2C1)-c1ccnc(C)c1,CCS(=O)(=O)c1ccc(O[C@@H](C)C(F)(F)F)c(C(=O)N2Cc3cn(-c4ccnc(C)c4)nc3C2)c1,CCS(=O)(=O)c1ccc(O[C@@H](C)C(F)(F)F)c(C(=O)N2Cc3cn(-c4ccnc(C)c4)nc3C2)c1,10000.0,,,IKr,,,,,
mol_4fc5af7bb80d0d00,,Cn1c(SCCCN2CC3CCN(C3C2)c2ccccc2C(F)(F)F)nnc1-c1ccccn1,Cn1c(SCCCN2CC3CCN(c4ccccc4C(F)(F)F)C3C2)nnc1-c1ccccn1,Cn1c(SCCCN2CC3CCN(c4ccccc4C(F)(F)F)C3C2)nnc1-c1ccccn1,631.0,,,IKr,,,,,
mol_4fce5846bb394446,,Cc1cc(C#N)ccc1-c1ccnc(NCc2n[nH]c3nc(N)ccc23)c1,Cc1cc(C#N)ccc1-c1ccnc(NCc2n[nH]c3nc(N)ccc23)c1,Cc1cc(C#N)ccc1-c1ccnc(NCc2n[nH]c3nc(N)ccc23)c1,4300.0,,,IKr,,,,,
mol_4fcf043150c6a958,,Cc1nn(C)cc1-c1nc2c(N3CCN(Cc4ccc(Cl)cc4)CC3)c(Cl)cnc2[nH]1,Cc1nn(C)cc1-c1nc2c(N3CCN(Cc4ccc(Cl)cc4)CC3)c(Cl)cnc2[nH]1,Cc1nn(C)cc1-c1nc2c(N3CCN(Cc4ccc(Cl)cc4)CC3)c(Cl)cnc2[nH]1,25000.0,,,IKr,,,,,
mol_4fd17e8406f88611,,CCS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2CCN(CC2)[C@@H](COC)c2ccc(Cl)cc2Cl)cc1F,CCS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2CCN([C@@H](COC)c3ccc(Cl)cc3Cl)CC2)cc1F,CCS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2CCN([C@@H](COC)c3ccc(Cl)cc3Cl)CC2)cc1F,,3.5,,INa,,,,,
mol_4fd299c513dc8e03,,COCC(=O)N1CCC(CC1)c1ccc(cc1C(F)(F)F)C(=O)NC(N)=N,COCC(=O)N1CCC(c2ccc(C(=O)NC(=N)N)cc2C(F)(F)F)CC1,COCC(=O)N1CCC(c2ccc(C(=O)NC(=N)N)cc2C(F)(F)F)CC1,30000.0,,,IKr,,,,,
mol_4fd33c66c2dee75e,,CCO/N=C1\CCc2cc(OCCCCCN3CCN(c4ccnc(N)c4)S3(=O)=O)ccc21,CCO/N=C1\CCc2cc(OCCCCCN3CCN(c4ccnc(N)c4)S3(=O)=O)ccc21,CCO/N=C1\CCc2cc(OCCCCCN3CCN(c4ccnc(N)c4)S3(=O)=O)ccc21,6000.0,,,IKr,,,,,
mol_4fd3ac694b52dbff,,COC[C@H](N1CCC(COc2cc(F)c(cc2C2CC2)C(=O)NS(C)(=O)=O)CC1)c1ccc(Cl)c(Cl)c1,COC[C@@H](c1ccc(Cl)c(Cl)c1)N1CCC(COc2cc(F)c(C(=O)NS(C)(=O)=O)cc2C2CC2)CC1,COC[C@@H](c1ccc(Cl)c(Cl)c1)N1CCC(COc2cc(F)c(C(=O)NS(C)(=O)=O)cc2C2CC2)CC1,,9.2,,INa,,,,,
mol_4fd73a2a263f0913,,N#Cc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(C(=O)O)cc3)CC2)cc1,N#Cc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(C(=O)O)cc3)CC2)cc1,N#Cc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(C(=O)O)cc3)CC2)cc1,4160.0,,,IKr,,,,,
mol_4fda5546cabe9e35,,CCCN(CCC)[C@@H]([C@H](N(CCC)CCC)c1ccccn1)c1ccccn1,CCCN(CCC)[C@H](c1ccccn1)[C@@H](c1ccccn1)N(CCC)CCC,CCCN(CCC)[C@H](c1ccccn1)[C@@H](c1ccccn1)N(CCC)CCC,6300.0,,,IKr,,,,,
mol_4fe09f00236ffd1f,,Cc1cccc2CCCN(C(=O)CSc3ccc(cn3)C(F)(F)F)c12,Cc1cccc2c1N(C(=O)CSc1ccc(C(F)(F)F)cn1)CCC2,Cc1cccc2c1N(C(=O)CSc1ccc(C(F)(F)F)cn1)CCC2,30000.0,,,IKr,,,,,
mol_4fe9c59273592a3e,,O=C(NCc1ccc(OC(F)(F)F)cc1)C1c2cccc(O)c2C(=O)N1CCc1ccccn1,O=C(NCc1ccc(OC(F)(F)F)cc1)C1c2cccc(O)c2C(=O)N1CCc1ccccn1,O=C(NCc1ccc(OC(F)(F)F)cc1)C1c2cccc(O)c2C(=O)N1CCc1ccccn1,,940.0,,INa,,,,,
mol_4ff2c17f731e6754,,C[C@H]1CCCN1C(=O)c1ccc(-c2ccc3c(c2)CCN(CCN2CCCC2)C3=O)cc1,C[C@H]1CCCN1C(=O)c1ccc(-c2ccc3c(c2)CCN(CCN2CCCC2)C3=O)cc1,C[C@H]1CCCN1C(=O)c1ccc(-c2ccc3c(c2)CCN(CCN2CCCC2)C3=O)cc1,12000.0,,,IKr,,,,,
mol_4ff97b39f285fdea,,Cc1ncccc1-c1nc2cn(-c3cccc(OC(C)C)c3)nc2c(=O)n1C[C@H]1CCCN(C[C@H]2CCCO2)C1,Cc1ncccc1-c1nc2cn(-c3cccc(OC(C)C)c3)nc2c(=O)n1C[C@H]1CCCN(C[C@H]2CCCO2)C1,Cc1ncccc1-c1nc2cn(-c3cccc(OC(C)C)c3)nc2c(=O)n1C[C@H]1CCCN(C[C@H]2CCCO2)C1,6800.0,,,IKr,,,,,
mol_50009fe1896fd0d5,,CN(Cc1nc2cc(C(F)(F)F)cc(C(F)(F)F)c2[nH]1)C(=O)CNC(C)(C)C,CN(Cc1nc2cc(C(F)(F)F)cc(C(F)(F)F)c2[nH]1)C(=O)CNC(C)(C)C,CN(Cc1nc2cc(C(F)(F)F)cc(C(F)(F)F)c2[nH]1)C(=O)CNC(C)(C)C,,,9900.0,ICaL,,,,,
mol_5004fc6d728381a1,,Fc1cc(Cl)ccc1-c1cccc2cc(ccc12)S(=O)(=O)Nc1ncns1,O=S(=O)(Nc1ncns1)c1ccc2c(-c3ccc(Cl)cc3F)cccc2c1,O=S(=O)(Nc1ncns1)c1ccc2c(-c3ccc(Cl)cc3F)cccc2c1,,9990.0,,INa,,,,,
